concessionaria;ano_do_pnv_snv;rodovia_uf;tipo_pista;sentido;km_m_inicial;latitude_inicial;longitude_inicial;km_m_final;latitude_final;longitude_final
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;515,001;-31,659834;-52,338291;515,200;-31,661555;-52,338568
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;515,201;-31,661555;-52,338568;515,400;-31,663349;-52,338850
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;515,401;-31,663349;-52,338850;515,600;-31,664971;-52,339173
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;515,601;-31,664971;-52,339173;515,800;-31,666601;-52,339573
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;515,801;-31,666601;-52,339573;516,000;-31,668763;-52,340036
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;516,001;-31,668763;-52,340036;516,200;-31,670487;-52,340288
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;516,201;-31,670487;-52,340288;516,400;-31,672203;-52,340690
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;516,401;-31,672203;-52,340690;516,600;-31,673899;-52,341099
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;516,601;-31,673899;-52,341099;516,800;-31,675623;-52,341502
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;516,801;-31,675623;-52,341502;517,000;-31,677602;-52,342018
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;517,001;-31,677602;-52,342018;517,200;-31,679292;-52,342495
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;517,201;-31,679292;-52,342495;517,400;-31,680892;-52,343145
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;517,401;-31,680892;-52,343145;517,600;-31,682368;-52,344153
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;517,601;-31,682368;-52,344153;517,800;-31,683853;-52,345110
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;517,801;-31,683853;-52,345110;518,000;-31,685609;-52,346688
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;518,001;-31,685609;-52,346688;518,200;-31,686978;-52,348004
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;518,201;-31,686978;-52,348004;518,400;-31,688364;-52,349319
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;518,401;-31,688364;-52,349319;518,600;-31,689687;-52,350565
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;518,601;-31,689687;-52,350565;518,800;-31,691099;-52,351892
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;518,801;-31,691099;-52,351892;519,000;-31,692619;-52,353355
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;519,001;-31,692619;-52,353355;519,200;-31,693969;-52,354671
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;519,201;-31,693969;-52,354671;519,400;-31,695250;-52,355988
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;519,401;-31,695250;-52,355988;519,600;-31,695526;-52,356254
ECOSUL;1996;BR-116/RS;Marginal;Decrescente;519,601;-31,695526;-52,356254;519,800;-31,695740;-52,356447
